Statistik;Variante;Jahr;Alter;Region;Bevoelkerungsstand_in1000
Bevölkerungsvorausberechnung;5;2021;unter 20    ;Thüringen                 ;358,6
Bevölkerungsvorausberechnung;5;2025;unter 20    ;Thüringen                 ;369,6
Bevölkerungsvorausberechnung;5;2030;unter 20    ;Thüringen                 ;364
Bevölkerungsvorausberechnung;5;2035;unter 20    ;Thüringen                 ;352,5
Bevölkerungsvorausberechnung;5;2040;unter 20    ;Thüringen                 ;346,4
Bevölkerungsvorausberechnung;5;2045;unter 20    ;Thüringen                 ;354,7
Bevölkerungsvorausberechnung;5;2050;unter 20    ;Thüringen                 ;363,1
Bevölkerungsvorausberechnung;5;2055;unter 20    ;Thüringen                 ;366,9
Bevölkerungsvorausberechnung;5;2060;unter 20    ;Thüringen                 ;367,7
Bevölkerungsvorausberechnung;5;2065;unter 20    ;Thüringen                 ;367,8
Bevölkerungsvorausberechnung;5;2070;unter 20    ;Thüringen                 ;369
Bevölkerungsvorausberechnung;5;2021;unter 20    ;Ostdeutsche Flächenländer ;2158,2
Bevölkerungsvorausberechnung;5;2025;unter 20    ;Ostdeutsche Flächenländer ;2249,3
Bevölkerungsvorausberechnung;5;2030;unter 20    ;Ostdeutsche Flächenländer ;2236,7
Bevölkerungsvorausberechnung;5;2035;unter 20    ;Ostdeutsche Flächenländer ;2191,2
Bevölkerungsvorausberechnung;5;2040;unter 20    ;Ostdeutsche Flächenländer ;2162,1
Bevölkerungsvorausberechnung;5;2045;unter 20    ;Ostdeutsche Flächenländer ;2213,9
Bevölkerungsvorausberechnung;5;2050;unter 20    ;Ostdeutsche Flächenländer ;2263
Bevölkerungsvorausberechnung;5;2055;unter 20    ;Ostdeutsche Flächenländer ;2283,3
Bevölkerungsvorausberechnung;5;2060;unter 20    ;Ostdeutsche Flächenländer ;2283,6
Bevölkerungsvorausberechnung;5;2065;unter 20    ;Ostdeutsche Flächenländer ;2279,3
Bevölkerungsvorausberechnung;5;2070;unter 20    ;Ostdeutsche Flächenländer ;2282
Bevölkerungsvorausberechnung;5;2021;unter 20    ;Westdeutsche Flächenländer;12122
Bevölkerungsvorausberechnung;5;2025;unter 20    ;Westdeutsche Flächenländer;12944,4
Bevölkerungsvorausberechnung;5;2030;unter 20    ;Westdeutsche Flächenländer;13561,2
Bevölkerungsvorausberechnung;5;2035;unter 20    ;Westdeutsche Flächenländer;13954,5
Bevölkerungsvorausberechnung;5;2040;unter 20    ;Westdeutsche Flächenländer;13995,1
Bevölkerungsvorausberechnung;5;2045;unter 20    ;Westdeutsche Flächenländer;14029,6
Bevölkerungsvorausberechnung;5;2050;unter 20    ;Westdeutsche Flächenländer;14038
Bevölkerungsvorausberechnung;5;2055;unter 20    ;Westdeutsche Flächenländer;14102,4
Bevölkerungsvorausberechnung;5;2060;unter 20    ;Westdeutsche Flächenländer;14292,8
Bevölkerungsvorausberechnung;5;2065;unter 20    ;Westdeutsche Flächenländer;14528,7
Bevölkerungsvorausberechnung;5;2070;unter 20    ;Westdeutsche Flächenländer;14689,6
Bevölkerungsvorausberechnung;5;2021;unter 20    ;Stadtstaaten              ;1153,6
Bevölkerungsvorausberechnung;5;2025;unter 20    ;Stadtstaaten              ;1270,9
Bevölkerungsvorausberechnung;5;2030;unter 20    ;Stadtstaaten              ;1353,9
Bevölkerungsvorausberechnung;5;2035;unter 20    ;Stadtstaaten              ;1413,3
Bevölkerungsvorausberechnung;5;2040;unter 20    ;Stadtstaaten              ;1451,6
Bevölkerungsvorausberechnung;5;2045;unter 20    ;Stadtstaaten              ;1491,3
Bevölkerungsvorausberechnung;5;2050;unter 20    ;Stadtstaaten              ;1516
Bevölkerungsvorausberechnung;5;2055;unter 20    ;Stadtstaaten              ;1529
Bevölkerungsvorausberechnung;5;2060;unter 20    ;Stadtstaaten              ;1539,7
Bevölkerungsvorausberechnung;5;2065;unter 20    ;Stadtstaaten              ;1553,1
Bevölkerungsvorausberechnung;5;2070;unter 20    ;Stadtstaaten              ;1567,5
Bevölkerungsvorausberechnung;5;2021;20 - 66     ;Baden-Württemberg         ;6947,7
Bevölkerungsvorausberechnung;5;2025;20 - 66     ;Baden-Württemberg         ;7061,5
Bevölkerungsvorausberechnung;5;2030;20 - 66     ;Baden-Württemberg         ;6958
Bevölkerungsvorausberechnung;5;2035;20 - 66     ;Baden-Württemberg         ;6807
Bevölkerungsvorausberechnung;5;2040;20 - 66     ;Baden-Württemberg         ;6847,9
Bevölkerungsvorausberechnung;5;2045;20 - 66     ;Baden-Württemberg         ;6972,2
Bevölkerungsvorausberechnung;5;2050;20 - 66     ;Baden-Württemberg         ;7051,4
Bevölkerungsvorausberechnung;5;2055;20 - 66     ;Baden-Württemberg         ;7091,6
Bevölkerungsvorausberechnung;5;2060;20 - 66     ;Baden-Württemberg         ;7096,5
Bevölkerungsvorausberechnung;5;2065;20 - 66     ;Baden-Württemberg         ;7113,4
Bevölkerungsvorausberechnung;5;2070;20 - 66     ;Baden-Württemberg         ;7165,7
Bevölkerungsvorausberechnung;5;2021;20 - 66     ;Bayern                    ;8284,4
Bevölkerungsvorausberechnung;5;2025;20 - 66     ;Bayern                    ;8462
Bevölkerungsvorausberechnung;5;2030;20 - 66     ;Bayern                    ;8362,4
Bevölkerungsvorausberechnung;5;2035;20 - 66     ;Bayern                    ;8202,5
Bevölkerungsvorausberechnung;5;2040;20 - 66     ;Bayern                    ;8266
Bevölkerungsvorausberechnung;5;2045;20 - 66     ;Bayern                    ;8426,5
Bevölkerungsvorausberechnung;5;2050;20 - 66     ;Bayern                    ;8533,1
Bevölkerungsvorausberechnung;5;2055;20 - 66     ;Bayern                    ;8596,4
Bevölkerungsvorausberechnung;5;2060;20 - 66     ;Bayern                    ;8610,2
Bevölkerungsvorausberechnung;5;2065;20 - 66     ;Bayern                    ;8636,2
Bevölkerungsvorausberechnung;5;2070;20 - 66     ;Bayern                    ;8712,9
Bevölkerungsvorausberechnung;5;2021;20 - 66     ;Berlin                    ;2366,8
Bevölkerungsvorausberechnung;5;2025;20 - 66     ;Berlin                    ;2508,4
Bevölkerungsvorausberechnung;5;2030;20 - 66     ;Berlin                    ;2561
Bevölkerungsvorausberechnung;5;2035;20 - 66     ;Berlin                    ;2598,5
Bevölkerungsvorausberechnung;5;2040;20 - 66     ;Berlin                    ;2684,4
Bevölkerungsvorausberechnung;5;2045;20 - 66     ;Berlin                    ;2772,2
Bevölkerungsvorausberechnung;5;2050;20 - 66     ;Berlin                    ;2833,4
Bevölkerungsvorausberechnung;5;2055;20 - 66     ;Berlin                    ;2868,6
Bevölkerungsvorausberechnung;5;2060;20 - 66     ;Berlin                    ;2897,2
Bevölkerungsvorausberechnung;5;2065;20 - 66     ;Berlin                    ;2929,8
Bevölkerungsvorausberechnung;5;2070;20 - 66     ;Berlin                    ;2967,9
Bevölkerungsvorausberechnung;5;2021;20 - 66     ;Brandenburg               ;1518,6
Bevölkerungsvorausberechnung;5;2025;20 - 66     ;Brandenburg               ;1517,3
Bevölkerungsvorausberechnung;5;2030;20 - 66     ;Brandenburg               ;1472,9
Bevölkerungsvorausberechnung;5;2035;20 - 66     ;Brandenburg               ;1442,2
Bevölkerungsvorausberechnung;5;2040;20 - 66     ;Brandenburg               ;1456,5
Bevölkerungsvorausberechnung;5;2045;20 - 66     ;Brandenburg               ;1463,5
Bevölkerungsvorausberechnung;5;2050;20 - 66     ;Brandenburg               ;1437,5
Bevölkerungsvorausberechnung;5;2055;20 - 66     ;Brandenburg               ;1398,6
Bevölkerungsvorausberechnung;5;2060;20 - 66     ;Brandenburg               ;1388,9
Bevölkerungsvorausberechnung;5;2065;20 - 66     ;Brandenburg               ;1399,7
Bevölkerungsvorausberechnung;5;2070;20 - 66     ;Brandenburg               ;1413,1
Bevölkerungsvorausberechnung;5;2021;20 - 66     ;Bremen                    ;421,3
Bevölkerungsvorausberechnung;5;2025;20 - 66     ;Bremen                    ;431,9
Bevölkerungsvorausberechnung;5;2030;20 - 66     ;Bremen                    ;430,2
Bevölkerungsvorausberechnung;5;2035;20 - 66     ;Bremen                    ;425,2
Bevölkerungsvorausberechnung;5;2040;20 - 66     ;Bremen                    ;432,1
Bevölkerungsvorausberechnung;5;2045;20 - 66     ;Bremen                    ;442,7
Bevölkerungsvorausberechnung;5;2050;20 - 66     ;Bremen                    ;452,4
Bevölkerungsvorausberechnung;5;2055;20 - 66     ;Bremen                    ;461
Bevölkerungsvorausberechnung;5;2060;20 - 66     ;Bremen                    ;468,2
Bevölkerungsvorausberechnung;5;2065;20 - 66     ;Bremen                    ;474
Bevölkerungsvorausberechnung;5;2070;20 - 66     ;Bremen                    ;479,8
Bevölkerungsvorausberechnung;5;2021;20 - 66     ;Hamburg                   ;1203,1
Bevölkerungsvorausberechnung;5;2025;20 - 66     ;Hamburg                   ;1238,6
Bevölkerungsvorausberechnung;5;2030;20 - 66     ;Hamburg                   ;1245,3
Bevölkerungsvorausberechnung;5;2035;20 - 66     ;Hamburg                   ;1236,1
Bevölkerungsvorausberechnung;5;2040;20 - 66     ;Hamburg                   ;1251
Bevölkerungsvorausberechnung;5;2045;20 - 66     ;Hamburg                   ;1271,2
Bevölkerungsvorausberechnung;5;2050;20 - 66     ;Hamburg                   ;1287,1
Bevölkerungsvorausberechnung;5;2055;20 - 66     ;Hamburg                   ;1300,5
Bevölkerungsvorausberechnung;5;2060;20 - 66     ;Hamburg                   ;1308
Bevölkerungsvorausberechnung;5;2065;20 - 66     ;Hamburg                   ;1311,4
Bevölkerungsvorausberechnung;5;2070;20 - 66     ;Hamburg                   ;1317,1
Bevölkerungsvorausberechnung;5;2021;20 - 66     ;Hessen                    ;3922,5
Bevölkerungsvorausberechnung;5;2025;20 - 66     ;Hessen                    ;3986,6
Bevölkerungsvorausberechnung;5;2030;20 - 66     ;Hessen                    ;3932,9
Bevölkerungsvorausberechnung;5;2035;20 - 66     ;Hessen                    ;3845
Bevölkerungsvorausberechnung;5;2040;20 - 66     ;Hessen                    ;3860,7
Bevölkerungsvorausberechnung;5;2045;20 - 66     ;Hessen                    ;3916,3
Bevölkerungsvorausberechnung;5;2050;20 - 66     ;Hessen                    ;3958
Bevölkerungsvorausberechnung;5;2055;20 - 66     ;Hessen                    ;3990,8
Bevölkerungsvorausberechnung;5;2060;20 - 66     ;Hessen                    ;4010,6
Bevölkerungsvorausberechnung;5;2065;20 - 66     ;Hessen                    ;4034,1
Bevölkerungsvorausberechnung;5;2070;20 - 66     ;Hessen                    ;4072,5
Bevölkerungsvorausberechnung;5;2021;20 - 66     ;Mecklenburg-Vorpo         ;966,7
Bevölkerungsvorausberechnung;5;2025;20 - 66     ;Mecklenburg-Vorpo         ;945,5
Bevölkerungsvorausberechnung;5;2030;20 - 66     ;Mecklenburg-Vorpo         ;899,4
Bevölkerungsvorausberechnung;5;2035;20 - 66     ;Mecklenburg-Vorpo         ;868,1
Bevölkerungsvorausberechnung;5;2040;20 - 66     ;Mecklenburg-Vorpo         ;865,6
Bevölkerungsvorausberechnung;5;2045;20 - 66     ;Mecklenburg-Vorpo         ;860,8
Bevölkerungsvorausberechnung;5;2050;20 - 66     ;Mecklenburg-Vorpo         ;839,7
Bevölkerungsvorausberechnung;5;2055;20 - 66     ;Mecklenburg-Vorpo         ;815,6
Bevölkerungsvorausberechnung;5;2060;20 - 66     ;Mecklenburg-Vorpo         ;814,6
Bevölkerungsvorausberechnung;5;2065;20 - 66     ;Mecklenburg-Vorpo         ;826,6
Bevölkerungsvorausberechnung;5;2070;20 - 66     ;Mecklenburg-Vorpo         ;835,4
Bevölkerungsvorausberechnung;5;2021;20 - 66     ;Niedersachsen             ;4908,6
Bevölkerungsvorausberechnung;5;2025;20 - 66     ;Niedersachsen             ;4998,6
Bevölkerungsvorausberechnung;5;2030;20 - 66     ;Niedersachsen             ;4911,4
Bevölkerungsvorausberechnung;5;2035;20 - 66     ;Niedersachsen             ;4778
Bevölkerungsvorausberechnung;5;2040;20 - 66     ;Niedersachsen             ;4802,2
Bevölkerungsvorausberechnung;5;2045;20 - 66     ;Niedersachsen             ;4901,4
Bevölkerungsvorausberechnung;5;2050;20 - 66     ;Niedersachsen             ;4981,4
Bevölkerungsvorausberechnung;5;2055;20 - 66     ;Niedersachsen             ;5039
Bevölkerungsvorausberechnung;5;2060;20 - 66     ;Niedersachsen             ;5077,2
Bevölkerungsvorausberechnung;5;2065;20 - 66     ;Niedersachsen             ;5116,7
Bevölkerungsvorausberechnung;5;2070;20 - 66     ;Niedersachsen             ;5170,9
Bevölkerungsvorausberechnung;5;2021;20 - 66     ;Nordrhein-Westfal         ;11111,9
Bevölkerungsvorausberechnung;5;2025;20 - 66     ;Nordrhein-Westfal         ;11125,2
Bevölkerungsvorausberechnung;5;2030;20 - 66     ;Nordrhein-Westfal         ;10833,8
Bevölkerungsvorausberechnung;5;2035;20 - 66     ;Nordrhein-Westfal         ;10485,9
Bevölkerungsvorausberechnung;5;2040;20 - 66     ;Nordrhein-Westfal         ;10486,5
Bevölkerungsvorausberechnung;5;2045;20 - 66     ;Nordrhein-Westfal         ;10624,1
Bevölkerungsvorausberechnung;5;2050;20 - 66     ;Nordrhein-Westfal         ;10712,2
Bevölkerungsvorausberechnung;5;2055;20 - 66     ;Nordrhein-Westfal         ;10745,2
Bevölkerungsvorausberechnung;5;2060;20 - 66     ;Nordrhein-Westfal         ;10711,1
Bevölkerungsvorausberechnung;5;2065;20 - 66     ;Nordrhein-Westfal         ;10691,3
Bevölkerungsvorausberechnung;5;2070;20 - 66     ;Nordrhein-Westfal         ;10731,5
Bevölkerungsvorausberechnung;5;2021;20 - 66     ;Rheinland-Pfalz           ;2536,1
Bevölkerungsvorausberechnung;5;2025;20 - 66     ;Rheinland-Pfalz           ;2552,7
Bevölkerungsvorausberechnung;5;2030;20 - 66     ;Rheinland-Pfalz           ;2486,8
Bevölkerungsvorausberechnung;5;2035;20 - 66     ;Rheinland-Pfalz           ;2417,8
Bevölkerungsvorausberechnung;5;2040;20 - 66     ;Rheinland-Pfalz           ;2434,2
Bevölkerungsvorausberechnung;5;2045;20 - 66     ;Rheinland-Pfalz           ;2479,9
Bevölkerungsvorausberechnung;5;2050;20 - 66     ;Rheinland-Pfalz           ;2505,8
Bevölkerungsvorausberechnung;5;2055;20 - 66     ;Rheinland-Pfalz           ;2516,2
Bevölkerungsvorausberechnung;5;2060;20 - 66     ;Rheinland-Pfalz           ;2514,4
Bevölkerungsvorausberechnung;5;2065;20 - 66     ;Rheinland-Pfalz           ;2523,3
Bevölkerungsvorausberechnung;5;2070;20 - 66     ;Rheinland-Pfalz           ;2548,7
Bevölkerungsvorausberechnung;5;2021;20 - 66     ;Saarland                  ;603,2
Bevölkerungsvorausberechnung;5;2025;20 - 66     ;Saarland                  ;592,4
Bevölkerungsvorausberechnung;5;2030;20 - 66     ;Saarland                  ;562,7
Bevölkerungsvorausberechnung;5;2035;20 - 66     ;Saarland                  ;537,7
Bevölkerungsvorausberechnung;5;2040;20 - 66     ;Saarland                  ;536,2
Bevölkerungsvorausberechnung;5;2045;20 - 66     ;Saarland                  ;542,4
Bevölkerungsvorausberechnung;5;2050;20 - 66     ;Saarland                  ;543,7
Bevölkerungsvorausberechnung;5;2055;20 - 66     ;Saarland                  ;541,7
Bevölkerungsvorausberechnung;5;2060;20 - 66     ;Saarland                  ;537,3
Bevölkerungsvorausberechnung;5;2065;20 - 66     ;Saarland                  ;535,3
Bevölkerungsvorausberechnung;5;2070;20 - 66     ;Saarland                  ;537,3
Bevölkerungsvorausberechnung;5;2021;20 - 66     ;Sachsen                   ;2357,7
Bevölkerungsvorausberechnung;5;2025;20 - 66     ;Sachsen                   ;2340,7
Bevölkerungsvorausberechnung;5;2030;20 - 66     ;Sachsen                   ;2279,1
Bevölkerungsvorausberechnung;5;2035;20 - 66     ;Sachsen                   ;2239
Bevölkerungsvorausberechnung;5;2040;20 - 66     ;Sachsen                   ;2240,8
Bevölkerungsvorausberechnung;5;2045;20 - 66     ;Sachsen                   ;2234,1
Bevölkerungsvorausberechnung;5;2050;20 - 66     ;Sachsen                   ;2194,8
Bevölkerungsvorausberechnung;5;2055;20 - 66     ;Sachsen                   ;2153,2
Bevölkerungsvorausberechnung;5;2060;20 - 66     ;Sachsen                   ;2166,3
Bevölkerungsvorausberechnung;5;2065;20 - 66     ;Sachsen                   ;2206,8
Bevölkerungsvorausberechnung;5;2070;20 - 66     ;Sachsen                   ;2232,9
Bevölkerungsvorausberechnung;5;2021;20 - 66     ;Sachsen-Anhalt            ;1278,5
Bevölkerungsvorausberechnung;5;2025;20 - 66     ;Sachsen-Anhalt            ;1232,4
Bevölkerungsvorausberechnung;5;2030;20 - 66     ;Sachsen-Anhalt            ;1156,2
Bevölkerungsvorausberechnung;5;2035;20 - 66     ;Sachsen-Anhalt            ;1100,2
Bevölkerungsvorausberechnung;5;2040;20 - 66     ;Sachsen-Anhalt            ;1079,6
Bevölkerungsvorausberechnung;5;2045;20 - 66     ;Sachsen-Anhalt            ;1070,4
Bevölkerungsvorausberechnung;5;2050;20 - 66     ;Sachsen-Anhalt            ;1044,4
Bevölkerungsvorausberechnung;5;2055;20 - 66     ;Sachsen-Anhalt            ;1016
Bevölkerungsvorausberechnung;5;2060;20 - 66     ;Sachsen-Anhalt            ;1015,1
Bevölkerungsvorausberechnung;5;2065;20 - 66     ;Sachsen-Anhalt            ;1029,8
Bevölkerungsvorausberechnung;5;2070;20 - 66     ;Sachsen-Anhalt            ;1039,9
Bevölkerungsvorausberechnung;5;2021;20 - 66     ;Schleswig-Holstei         ;1775
Bevölkerungsvorausberechnung;5;2025;20 - 66     ;Schleswig-Holstei         ;1804,2
Bevölkerungsvorausberechnung;5;2030;20 - 66     ;Schleswig-Holstei         ;1773,8
Bevölkerungsvorausberechnung;5;2035;20 - 66     ;Schleswig-Holstei         ;1715,3
Bevölkerungsvorausberechnung;5;2040;20 - 66     ;Schleswig-Holstei         ;1714,2
Bevölkerungsvorausberechnung;5;2045;20 - 66     ;Schleswig-Holstei         ;1734,7
Bevölkerungsvorausberechnung;5;2050;20 - 66     ;Schleswig-Holstei         ;1744
Bevölkerungsvorausberechnung;5;2055;20 - 66     ;Schleswig-Holstei         ;1745,3
Bevölkerungsvorausberechnung;5;2060;20 - 66     ;Schleswig-Holstei         ;1740
Bevölkerungsvorausberechnung;5;2065;20 - 66     ;Schleswig-Holstei         ;1739,8
Bevölkerungsvorausberechnung;5;2070;20 - 66     ;Schleswig-Holstei         ;1748,8
Bevölkerungsvorausberechnung;5;2021;20 - 66     ;Thüringen                 ;1246,8
Bevölkerungsvorausberechnung;5;2025;20 - 66     ;Thüringen                 ;1214,6
Bevölkerungsvorausberechnung;5;2030;20 - 66     ;Thüringen                 ;1148,8
Bevölkerungsvorausberechnung;5;2035;20 - 66     ;Thüringen                 ;1104,2
Bevölkerungsvorausberechnung;5;2040;20 - 66     ;Thüringen                 ;1086,9
Bevölkerungsvorausberechnung;5;2045;20 - 66     ;Thüringen                 ;1077,2
Bevölkerungsvorausberechnung;5;2050;20 - 66     ;Thüringen                 ;1052,6
Bevölkerungsvorausberechnung;5;2055;20 - 66     ;Thüringen                 ;1029,8
Bevölkerungsvorausberechnung;5;2060;20 - 66     ;Thüringen                 ;1035,1
Bevölkerungsvorausberechnung;5;2065;20 - 66     ;Thüringen                 ;1053,4
Bevölkerungsvorausberechnung;5;2070;20 - 66     ;Thüringen                 ;1065,9
